2025-05-19 14:25:30,548 DEBUG   SystemMonitor:28198 [system_monitor.py:_start():179] Finished system metrics aggregation loop
2025-05-19 14:25:30,549 INFO    HandlerThread:28198 [interfaces.py:finish():202] Joined cpu monitor
2025-05-19 14:25:30,549 DEBUG   SystemMonitor:28198 [system_monitor.py:_start():183] Publishing last batch of metrics
2025-05-19 14:25:30,549 INFO    HandlerThread:28198 [interfaces.py:finish():202] Joined disk monitor
2025-05-19 14:25:30,550 INFO    HandlerThread:28198 [interfaces.py:finish():202] Joined memory monitor
2025-05-19 14:25:30,550 INFO    HandlerThread:28198 [interfaces.py:finish():202] Joined network monitor
2025-05-19 14:25:30,707 INFO    SenderThread:28198 [sender.py:send_request_log_artifact():1446] logged artifact source-loan_default_prediction-EDA.ipynb - {'id': 'QXJ0aWZhY3Q6MTc0ODM2NzI3Nw==', 'state': 'COMMITTED', 'artifactSequence': {'id': 'QXJ0aWZhY3RDb2xsZWN0aW9uOjY0MjY3MDM3NQ==', 'latestArtifact': {'id': 'QXJ0aWZhY3Q6MTc0ODM2NzI3Nw==', 'versionIndex': 2}}}
2025-05-19 14:25:30,707 DEBUG   SenderThread:28198 [sender.py:send():380] send: stats
2025-05-19 14:25:31,711 DEBUG   HandlerThread:28198 [handler.py:handle_request():146] handle_request: status_report
2025-05-19 14:25:36,716 DEBUG   HandlerThread:28198 [handler.py:handle_request():146] handle_request: status_report
2025-05-19 14:25:40,115 DEBUG   HandlerThread:28198 [handler.py:handle_request():146] handle_request: stop_status
2025-05-19 14:25:40,116 DEBUG   SenderThread:28198 [sender.py:send_request():407] send_request: stop_status
